icon_type,file_path,file_name,stem,dir_name,candidate_name,canonical_service_name,coarse_class,service_code_mapped,matched
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Elemental-Delta_48.svg,Arch_AWS-Elemental-Delta_48.svg,Arch_AWS-Elemental-Delta_48,48,Arch AWS Elemental Delta,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_Amazon-Interactive-Video-Service_48.svg,Arch_Amazon-Interactive-Video-Service_48.svg,Arch_Amazon-Interactive-Video-Service_48,48,Arch Amazon Interactive Video Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_Amazon-Kinesis-Video-Streams_48.svg,Arch_Amazon-Kinesis-Video-Streams_48.svg,Arch_Amazon-Kinesis-Video-Streams_48,48,Arch Amazon Kinesis Video Streams,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Elemental-Link_48.svg,Arch_AWS-Elemental-Link_48.svg,Arch_AWS-Elemental-Link_48,48,Arch AWS Elemental Link,,,,False
service,Architecture-Service-Icons_02072025/Arch_Media-Services/48/Arch_AWS-Deadline-Cloud_48.svg,Arch_AWS-Deadline-Cloud_48.svg,Arch_AWS-Deadline-Cloud_48,48,Arch AWS Deadline Cloud,,,,False
service,Architecture-Service-Icons_02072025/Arch_Blockchain/64/Arch_Amazon-Quantum-Ledger-Database_64.svg,Arch_Amazon-Quantum-Ledger-Database_64.svg,Arch_Amazon-Quantum-Ledger-Database_64,64,Arch Amazon Quantum Ledger Database,,,,False
service,Architecture-Service-Icons_02072025/Arch_Blockchain/16/Arch_Amazon-Quantum-Ledger-Database_16.svg,Arch_Amazon-Quantum-Ledger-Database_16.svg,Arch_Amazon-Quantum-Ledger-Database_16,16,Arch Amazon Quantum Ledger Database,,,,False
service,Architecture-Service-Icons_02072025/Arch_Blockchain/32/Arch_Amazon-Quantum-Ledger-Database_32.svg,Arch_Amazon-Quantum-Ledger-Database_32.svg,Arch_Amazon-Quantum-Ledger-Database_32,32,Arch Amazon Quantum Ledger Database,,,,False
service,Architecture-Service-Icons_02072025/Arch_Blockchain/48/Arch_Amazon-Quantum-Ledger-Database_48.svg,Arch_Amazon-Quantum-Ledger-Database_48.svg,Arch_Amazon-Quantum-Ledger-Database_48,48,Arch Amazon Quantum Ledger Database,,,,False
service,Architecture-Service-Icons_02072025/Arch_Satellite/64/Arch_AWS-Ground-Station_64.svg,Arch_AWS-Ground-Station_64.svg,Arch_AWS-Ground-Station_64,64,Arch AWS Ground Station,,,,False
service,Architecture-Service-Icons_02072025/Arch_Satellite/16/Arch_AWS-Ground-Station_16.svg,Arch_AWS-Ground-Station_16.svg,Arch_AWS-Ground-Station_16,16,Arch AWS Ground Station,,,,False
service,Architecture-Service-Icons_02072025/Arch_Satellite/32/Arch_AWS-Ground-Station_32.svg,Arch_AWS-Ground-Station_32.svg,Arch_AWS-Ground-Station_32,32,Arch AWS Ground Station,,,,False
service,Architecture-Service-Icons_02072025/Arch_Satellite/48/Arch_AWS-Ground-Station_48.svg,Arch_AWS-Ground-Station_48.svg,Arch_AWS-Ground-Station_48,48,Arch AWS Ground Station,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/64/Arch_FreeRTOS_64.svg,Arch_FreeRTOS_64.svg,Arch_FreeRTOS_64,64,Arch FreeRTOS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/64/Arch_AWS-IoT-TwinMaker_64.svg,Arch_AWS-IoT-TwinMaker_64.svg,Arch_AWS-IoT-TwinMaker_64,64,Arch AWS IoT TwinMaker,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/64/Arch_AWS-IoT-Device-Defender_64.svg,Arch_AWS-IoT-Device-Defender_64.svg,Arch_AWS-IoT-Device-Defender_64,64,Arch AWS IoT Device Defender,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/64/Arch_AWS-IoT-Device-Management_64.svg,Arch_AWS-IoT-Device-Management_64.svg,Arch_AWS-IoT-Device-Management_64,64,Arch AWS IoT Device Management,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/64/Arch_AWS-IoT-ExpressLink_64.svg,Arch_AWS-IoT-ExpressLink_64.svg,Arch_AWS-IoT-ExpressLink_64,64,Arch AWS IoT ExpressLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/64/Arch_AWS-IoT-FleetWise_64.svg,Arch_AWS-IoT-FleetWise_64.svg,Arch_AWS-IoT-FleetWise_64,64,Arch AWS IoT FleetWise,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/64/Arch_AWS-IoT-Button_64.svg,Arch_AWS-IoT-Button_64.svg,Arch_AWS-IoT-Button_64,64,Arch AWS IoT Button,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/16/Arch_AWS-IoT-Button_16.svg,Arch_AWS-IoT-Button_16.svg,Arch_AWS-IoT-Button_16,16,Arch AWS IoT Button,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/16/Arch_AWS-IoT-Device-Defender_16.svg,Arch_AWS-IoT-Device-Defender_16.svg,Arch_AWS-IoT-Device-Defender_16,16,Arch AWS IoT Device Defender,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/16/Arch_AWS-IoT-FleetWise_16.svg,Arch_AWS-IoT-FleetWise_16.svg,Arch_AWS-IoT-FleetWise_16,16,Arch AWS IoT FleetWise,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/16/Arch_AWS-IoT-Device-Management_16.svg,Arch_AWS-IoT-Device-Management_16.svg,Arch_AWS-IoT-Device-Management_16,16,Arch AWS IoT Device Management,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/16/Arch_AWS-IoT-TwinMaker_16.svg,Arch_AWS-IoT-TwinMaker_16.svg,Arch_AWS-IoT-TwinMaker_16,16,Arch AWS IoT TwinMaker,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/16/Arch_AWS-IoT-ExpressLink_16.svg,Arch_AWS-IoT-ExpressLink_16.svg,Arch_AWS-IoT-ExpressLink_16,16,Arch AWS IoT ExpressLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/16/Arch_FreeRTOS_16.svg,Arch_FreeRTOS_16.svg,Arch_FreeRTOS_16,16,Arch FreeRTOS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/32/Arch_AWS-IoT-Device-Defender_32.svg,Arch_AWS-IoT-Device-Defender_32.svg,Arch_AWS-IoT-Device-Defender_32,32,Arch AWS IoT Device Defender,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/32/Arch_FreeRTOS_32.svg,Arch_FreeRTOS_32.svg,Arch_FreeRTOS_32,32,Arch FreeRTOS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/32/Arch_AWS-IoT-Device-Management_32.svg,Arch_AWS-IoT-Device-Management_32.svg,Arch_AWS-IoT-Device-Management_32,32,Arch AWS IoT Device Management,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/32/Arch_AWS-IoT-ExpressLink_32.svg,Arch_AWS-IoT-ExpressLink_32.svg,Arch_AWS-IoT-ExpressLink_32,32,Arch AWS IoT ExpressLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/32/Arch_AWS-IoT-TwinMaker_32.svg,Arch_AWS-IoT-TwinMaker_32.svg,Arch_AWS-IoT-TwinMaker_32,32,Arch AWS IoT TwinMaker,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/32/Arch_AWS-IoT-FleetWise_32.svg,Arch_AWS-IoT-FleetWise_32.svg,Arch_AWS-IoT-FleetWise_32,32,Arch AWS IoT FleetWise,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/32/Arch_AWS-IoT-Button_32.svg,Arch_AWS-IoT-Button_32.svg,Arch_AWS-IoT-Button_32,32,Arch AWS IoT Button,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/48/Arch_AWS-IoT-FleetWise_48.svg,Arch_AWS-IoT-FleetWise_48.svg,Arch_AWS-IoT-FleetWise_48,48,Arch AWS IoT FleetWise,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/48/Arch_AWS-IoT-Device-Management_48.svg,Arch_AWS-IoT-Device-Management_48.svg,Arch_AWS-IoT-Device-Management_48,48,Arch AWS IoT Device Management,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/48/Arch_AWS-IoT-ExpressLink_48.svg,Arch_AWS-IoT-ExpressLink_48.svg,Arch_AWS-IoT-ExpressLink_48,48,Arch AWS IoT ExpressLink,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/48/Arch_AWS-IoT-TwinMaker_48.svg,Arch_AWS-IoT-TwinMaker_48.svg,Arch_AWS-IoT-TwinMaker_48,48,Arch AWS IoT TwinMaker,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/48/Arch_AWS-IoT-Button_48.svg,Arch_AWS-IoT-Button_48.svg,Arch_AWS-IoT-Button_48,48,Arch AWS IoT Button,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/48/Arch_AWS-IoT-Device-Defender_48.svg,Arch_AWS-IoT-Device-Defender_48.svg,Arch_AWS-IoT-Device-Defender_48,48,Arch AWS IoT Device Defender,,,,False
service,Architecture-Service-Icons_02072025/Arch_Internet-of-Things/48/Arch_FreeRTOS_48.svg,Arch_FreeRTOS_48.svg,Arch_FreeRTOS_48,48,Arch FreeRTOS,,,,False
service,Architecture-Service-Icons_02072025/Arch_End-User-Computing/64/Arch_Amazon-AppStream-2_64.svg,Arch_Amazon-AppStream-2_64.svg,Arch_Amazon-AppStream-2_64,64,Arch Amazon AppStream 2,,,,False
service,Architecture-Service-Icons_02072025/Arch_End-User-Computing/16/Arch_Amazon-AppStream-2_16.svg,Arch_Amazon-AppStream-2_16.svg,Arch_Amazon-AppStream-2_16,16,Arch Amazon AppStream 2,,,,False
service,Architecture-Service-Icons_02072025/Arch_End-User-Computing/32/Arch_Amazon-AppStream-2_32.svg,Arch_Amazon-AppStream-2_32.svg,Arch_Amazon-AppStream-2_32,32,Arch Amazon AppStream 2,,,,False
service,Architecture-Service-Icons_02072025/Arch_End-User-Computing/48/Arch_Amazon-AppStream-2_48.svg,Arch_Amazon-AppStream-2_48.svg,Arch_Amazon-AppStream-2_48,48,Arch Amazon AppStream 2,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/64/Arch_Amazon-Simple-Storage-Service_64.svg,Arch_Amazon-Simple-Storage-Service_64.svg,Arch_Amazon-Simple-Storage-Service_64,64,Arch Amazon Simple Storage Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/64/Arch_Amazon-Simple-Storage-Service-Glacier_64.svg,Arch_Amazon-Simple-Storage-Service-Glacier_64.svg,Arch_Amazon-Simple-Storage-Service-Glacier_64,64,Arch Amazon Simple Storage Service Glacier,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/64/Arch_Amazon-Elastic-Block-Store_64.svg,Arch_Amazon-Elastic-Block-Store_64.svg,Arch_Amazon-Elastic-Block-Store_64,64,Arch Amazon Elastic Block Store,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/64/Arch_AWS-Elastic-Disaster-Recovery_64.svg,Arch_AWS-Elastic-Disaster-Recovery_64.svg,Arch_AWS-Elastic-Disaster-Recovery_64,64,Arch AWS Elastic Disaster Recovery,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/64/Arch_Amazon-File-Cache_64.svg,Arch_Amazon-File-Cache_64.svg,Arch_Amazon-File-Cache_64,64,Arch Amazon File Cache,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/16/Arch_Amazon-File-Cache_16.svg,Arch_Amazon-File-Cache_16.svg,Arch_Amazon-File-Cache_16,16,Arch Amazon File Cache,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/16/Arch_Amazon-Elastic-Block-Store_16.svg,Arch_Amazon-Elastic-Block-Store_16.svg,Arch_Amazon-Elastic-Block-Store_16,16,Arch Amazon Elastic Block Store,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/16/Arch_Amazon-Simple-Storage-Service-Glacier_16.svg,Arch_Amazon-Simple-Storage-Service-Glacier_16.svg,Arch_Amazon-Simple-Storage-Service-Glacier_16,16,Arch Amazon Simple Storage Service Glacier,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/16/Arch_Amazon-Simple-Storage-Service_16.svg,Arch_Amazon-Simple-Storage-Service_16.svg,Arch_Amazon-Simple-Storage-Service_16,16,Arch Amazon Simple Storage Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/16/Arch_AWS-Elastic-Disaster-Recovery_16.svg,Arch_AWS-Elastic-Disaster-Recovery_16.svg,Arch_AWS-Elastic-Disaster-Recovery_16,16,Arch AWS Elastic Disaster Recovery,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_AWS-Elastic-Disaster-Recovery_32.svg,Arch_AWS-Elastic-Disaster-Recovery_32.svg,Arch_AWS-Elastic-Disaster-Recovery_32,32,Arch AWS Elastic Disaster Recovery,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-File-Cache_32.svg,Arch_Amazon-File-Cache_32.svg,Arch_Amazon-File-Cache_32,32,Arch Amazon File Cache,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-Simple-Storage-Service_32.svg,Arch_Amazon-Simple-Storage-Service_32.svg,Arch_Amazon-Simple-Storage-Service_32,32,Arch Amazon Simple Storage Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-Simple-Storage-Service-Glacier_32.svg,Arch_Amazon-Simple-Storage-Service-Glacier_32.svg,Arch_Amazon-Simple-Storage-Service-Glacier_32,32,Arch Amazon Simple Storage Service Glacier,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/32/Arch_Amazon-Elastic-Block-Store_32.svg,Arch_Amazon-Elastic-Block-Store_32.svg,Arch_Amazon-Elastic-Block-Store_32,32,Arch Amazon Elastic Block Store,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-File-Cache_48.svg,Arch_Amazon-File-Cache_48.svg,Arch_Amazon-File-Cache_48,48,Arch Amazon File Cache,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-Elastic-Block-Store_48.svg,Arch_Amazon-Elastic-Block-Store_48.svg,Arch_Amazon-Elastic-Block-Store_48,48,Arch Amazon Elastic Block Store,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-Simple-Storage-Service_48.svg,Arch_Amazon-Simple-Storage-Service_48.svg,Arch_Amazon-Simple-Storage-Service_48,48,Arch Amazon Simple Storage Service,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_Amazon-Simple-Storage-Service-Glacier_48.svg,Arch_Amazon-Simple-Storage-Service-Glacier_48.svg,Arch_Amazon-Simple-Storage-Service-Glacier_48,48,Arch Amazon Simple Storage Service Glacier,,,,False
service,Architecture-Service-Icons_02072025/Arch_Storage/48/Arch_AWS-Elastic-Disaster-Recovery_48.svg,Arch_AWS-Elastic-Disaster-Recovery_48.svg,Arch_AWS-Elastic-Disaster-Recovery_48,48,Arch AWS Elastic Disaster Recovery,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Cost-and-Usage-Report_64.svg,Arch_AWS-Cost-and-Usage-Report_64.svg,Arch_AWS-Cost-and-Usage-Report_64,64,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_Savings-Plans_64.svg,Arch_Savings-Plans_64.svg,Arch_Savings-Plans_64,64,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Cost-Explorer_64.svg,Arch_AWS-Cost-Explorer_64.svg,Arch_AWS-Cost-Explorer_64,64,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Billing-Conductor_64.svg,Arch_AWS-Billing-Conductor_64.svg,Arch_AWS-Billing-Conductor_64,64,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_Reserved-Instance-Reporting_64.svg,Arch_Reserved-Instance-Reporting_64.svg,Arch_Reserved-Instance-Reporting_64,64,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/64/Arch_AWS-Budgets_64.svg,Arch_AWS-Budgets_64.svg,Arch_AWS-Budgets_64,64,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_Savings-Plans_16.svg,Arch_Savings-Plans_16.svg,Arch_Savings-Plans_16,16,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Billing-Conductor_16.svg,Arch_AWS-Billing-Conductor_16.svg,Arch_AWS-Billing-Conductor_16,16,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Cost-and-Usage-Report_16.svg,Arch_AWS-Cost-and-Usage-Report_16.svg,Arch_AWS-Cost-and-Usage-Report_16,16,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Budgets_16.svg,Arch_AWS-Budgets_16.svg,Arch_AWS-Budgets_16,16,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_AWS-Cost-Explorer_16.svg,Arch_AWS-Cost-Explorer_16.svg,Arch_AWS-Cost-Explorer_16,16,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/16/Arch_Reserved-Instance-Reporting_16.svg,Arch_Reserved-Instance-Reporting_16.svg,Arch_Reserved-Instance-Reporting_16,16,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Cost-Explorer_32.svg,Arch_AWS-Cost-Explorer_32.svg,Arch_AWS-Cost-Explorer_32,32,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Cost-and-Usage-Report_32.svg,Arch_AWS-Cost-and-Usage-Report_32.svg,Arch_AWS-Cost-and-Usage-Report_32,32,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_Savings-Plans_32.svg,Arch_Savings-Plans_32.svg,Arch_Savings-Plans_32,32,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Billing-Conductor_32.svg,Arch_AWS-Billing-Conductor_32.svg,Arch_AWS-Billing-Conductor_32,32,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_Reserved-Instance-Reporting_32.svg,Arch_Reserved-Instance-Reporting_32.svg,Arch_Reserved-Instance-Reporting_32,32,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/32/Arch_AWS-Budgets_32.svg,Arch_AWS-Budgets_32.svg,Arch_AWS-Budgets_32,32,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_Reserved-Instance-Reporting_48.svg,Arch_Reserved-Instance-Reporting_48.svg,Arch_Reserved-Instance-Reporting_48,48,Arch Reserved Instance Reporting,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_Savings-Plans_48.svg,Arch_Savings-Plans_48.svg,Arch_Savings-Plans_48,48,Arch Savings Plans,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Budgets_48.svg,Arch_AWS-Budgets_48.svg,Arch_AWS-Budgets_48,48,Arch AWS Budgets,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Cost-Explorer_48.svg,Arch_AWS-Cost-Explorer_48.svg,Arch_AWS-Cost-Explorer_48,48,Arch AWS Cost Explorer,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Billing-Conductor_48.svg,Arch_AWS-Billing-Conductor_48.svg,Arch_AWS-Billing-Conductor_48,48,Arch AWS Billing Conductor,,,,False
service,Architecture-Service-Icons_02072025/Arch_Cloud-Financial-Management/48/Arch_AWS-Cost-and-Usage-Report_48.svg,Arch_AWS-Cost-and-Usage-Report_48.svg,Arch_AWS-Cost-and-Usage-Report_48,48,Arch AWS Cost and Usage Report,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Oracle-Database-at-AWS_64.svg,Arch_Oracle-Database-at-AWS_64.svg,Arch_Oracle-Database-at-AWS_64,64,Arch Oracle Database at AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-Timestream_64.svg,Arch_Amazon-Timestream_64.svg,Arch_Amazon-Timestream_64,64,Arch Amazon Timestream,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-Keyspaces_64.svg,Arch_Amazon-Keyspaces_64.svg,Arch_Amazon-Keyspaces_64,64,Arch Amazon Keyspaces,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/64/Arch_Amazon-MemoryDB_64.svg,Arch_Amazon-MemoryDB_64.svg,Arch_Amazon-MemoryDB_64,64,Arch Amazon MemoryDB,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Oracle-Database-at-AWS_16.svg,Arch_Oracle-Database-at-AWS_16.svg,Arch_Oracle-Database-at-AWS_16,16,Arch Oracle Database at AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-MemoryDB_16.svg,Arch_Amazon-MemoryDB_16.svg,Arch_Amazon-MemoryDB_16,16,Arch Amazon MemoryDB,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-Timestream_16.svg,Arch_Amazon-Timestream_16.svg,Arch_Amazon-Timestream_16,16,Arch Amazon Timestream,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/16/Arch_Amazon-Keyspaces_16.svg,Arch_Amazon-Keyspaces_16.svg,Arch_Amazon-Keyspaces_16,16,Arch Amazon Keyspaces,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-Timestream_32.svg,Arch_Amazon-Timestream_32.svg,Arch_Amazon-Timestream_32,32,Arch Amazon Timestream,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Oracle-Database-at-AWS_32.svg,Arch_Oracle-Database-at-AWS_32.svg,Arch_Oracle-Database-at-AWS_32,32,Arch Oracle Database at AWS,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-MemoryDB_32.svg,Arch_Amazon-MemoryDB_32.svg,Arch_Amazon-MemoryDB_32,32,Arch Amazon MemoryDB,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/32/Arch_Amazon-Keyspaces_32.svg,Arch_Amazon-Keyspaces_32.svg,Arch_Amazon-Keyspaces_32,32,Arch Amazon Keyspaces,,,,False
service,Architecture-Service-Icons_02072025/Arch_Database/48/Arch_Amazon-Keyspaces_48.svg,Arch_Amazon-Keyspaces_48.svg,Arch_Amazon-Keyspaces_48,48,Arch Amazon Keyspaces,,,,False
